term,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul,model,strata
sexMale,0.08480540247124822,0.042564948564854044,1.9923764818377392,0.04632976577283793,0.0013796362803344536,0.16823116866216198,1.088505225660249,1.0013805884162843,1.183210100131398,1 Demographics,all
imd2,-0.08438666649748537,0.06819217272672967,-1.237483176194617,0.21590775639806042,-0.21804086906941,0.049267536074439275,0.919075811555328,0.8040925784796183,1.0505013601583635,1 Demographics,all
imd3,-0.27849741151598156,0.06761716752575186,-4.118738209640568,3.8095263387027385e-5,-0.41102462460306655,-0.1459701984288966,0.7569202270232811,0.6629706060117048,0.8641834568256264,1 Demographics,all
imd4,-0.36135253929455957,0.06924011678407933,-5.218832030879053,1.8005496025100722e-7,-0.4970606744767023,-0.2256444041124168,0.6967333292889941,0.6083160734320036,0.7980018173831589,1 Demographics,all
imd5 least deprived,-0.39811297838472365,0.06970765399631201,-5.711180273055616,1.1219532015123148e-8,-0.5347374696642747,-0.2614884871051726,0.6715861486574687,0.5858230662847271,0.7699047392056066,1 Demographics,all
ethnicityBlack,0.3050675482931682,0.16311037177394405,1.8703136101974172,0.06144028063803727,-0.014622905888700688,0.624758002475037,1.3567166438047014,0.985483489564706,1.8677939012349483,1 Demographics,all
ethnicitySouth Asian,0.48140610845833914,0.10027052628060032,4.80107292058243,1.5781778377934375e-6,0.28487948823748555,0.6779327286791927,1.6183483764316637,1.3296017858114755,1.9698014062914007,1 Demographics,all
ethnicityMixed,0.23906561376824798,0.31749105467284977,0.7529837778093836,0.4514596622955337,-0.3832054188041747,0.8613366463406706,1.2700618673950101,0.6816728564797537,2.366321515779483,1 Demographics,all
ethnicityOther,-0.08681137755510915,0.2593994146210198,-0.3346629663059949,0.7378793406554753,-0.5952248878230805,0.4216021327128622,0.9168500178160959,0.5514385401095632,1.5244018943658832,1 Demographics,all
(Intercept),-13.728399549697393,6.198530830967685,-2.214782812906358,0.026774975471887497,-25.877296735455186,-1.5795023639396,1.0910177849897584e-6,5.776074966513757e-12,0.2060776243495322,2 Demographics + clinical,all
"timesincevax_pw(0,3]",-1.0426187807606868,0.15626348519567707,-6.672184352314256,2.52023696372273e-11,-1.3488895838429218,-0.7363479776784518,0.35253027257894215,0.2595282851037886,0.47885953176503704,2 Demographics + clinical,all
"timesincevax_pw(3,7]",-0.7449727903941574,0.11830093022119108,-6.2972690831869,3.0293515289903716e-10,-0.976838352965278,-0.5131072278230369,0.4747472174488331,0.3764995778597436,0.5986325980938328,2 Demographics + clinical,all
"timesincevax_pw(7,14]",-0.49885933085251,0.08183843878056415,-6.095660404643304,1.0898656404362001e-9,-0.6592597234134018,-0.3384589382916182,0.6072229052596851,0.5172340890880291,0.7128680503679243,2 Demographics + clinical,all
"timesincevax_pw(14,21]",-0.611439713826659,0.08762001511330603,-6.978310983352083,2.9874979763936107e-12,-0.783171787773594,-0.43970763987972394,0.5425691621677123,0.45695434812399466,0.6442247391756801,2 Demographics + clinical,all
"timesincevax_pw(21,28]",-1.1460052660545141,0.11604348637703883,-9.875653531564963,5.308577869740641e-23,-1.3734463199939746,-0.9185642121150537,0.3179041788264196,0.2532327329550614,0.39909164086316906,2 Demographics + clinical,all
"timesincevax_pw(28, Inf]",-1.5826369531945215,0.09516678425985349,-16.63014007989512,4.216074338937361e-62,-1.7691604228683275,-1.3961134835207154,0.20543266700883508,0.1704760565573908,0.24755723194568038,2 Demographics + clinical,all
age,0.07562961291822433,0.14129991902063757,0.5352417286748639,0.5924827146755735,-0.20131313938065137,0.35257236521710006,1.0785630143585583,0.817656351058152,1.4227226076538917,2 Demographics + clinical,all
I(age * age),-8.908476026733607e-5,8.030818746193283e-4,-0.11092861522937926,0.9116729539595597,-0.0016630963111581305,0.0014849267906234585,0.9999109192076621,0.9983382858671739,1.0014860298403254,2 Demographics + clinical,all
sexMale,0.03731003053872006,0.04368336857694001,0.8541014979878552,0.3930487539946169,-0.048307798595471046,0.12292785967291117,1.0380147872405618,0.95284045898185,1.1308028415180813,2 Demographics + clinical,all
imd2,-0.054272354105091264,0.06837164422680324,-0.7937845391732625,0.4273208748281032,-0.1882783143534115,0.07973360614322897,0.9471741046138288,0.8283841239550163,1.082998525089703,2 Demographics + clinical,all
imd3,-0.23379656923888972,0.06795437452686656,-3.440493284894492,5.806548454262618e-4,-0.36698469590349425,-0.10060844257428522,0.7915228196081038,0.6928202479511933,0.9042870438805333,2 Demographics + clinical,all
imd4,-0.3081037407915122,0.06983799837623754,-4.4116920294832624,1.0256593172508487e-5,-0.4449837023613045,-0.17122377922171989,0.7348390812667824,0.6408347200399429,0.8426329886173327,2 Demographics + clinical,all
imd5 least deprived,-0.33329734682040063,0.07039550137812349,-4.73463986043827,2.1944440515789016e-6,-0.47126999419516236,-0.19532469944563888,0.7165570965010339,0.6242090228451868,0.8225675274696188,2 Demographics + clinical,all
ethnicityBlack,0.19874367101528453,0.16422241235269902,1.2102103980085526,0.22619816917542707,-0.12312634265029118,0.5206136846808602,1.219869237977713,0.8841519494033535,1.6830602010983722,2 Demographics + clinical,all
ethnicitySouth Asian,0.396554496027333,0.1016659325929802,3.900564190120007,9.596877557088026e-5,0.19729292969041504,0.595816062364251,1.4866934546543666,1.2181008063418297,1.8145110951448475,2 Demographics + clinical,all
ethnicityMixed,0.13935769554099298,0.31596067422679736,0.4410602549890803,0.6591693759253999,-0.4799138464745226,0.7586292375565086,1.1495352100919634,0.6188367044733559,2.135347159741829,2 Demographics + clinical,all
ethnicityOther,-0.08249173730246286,0.26002088816227925,-0.3172504250926937,0.7510535908122367,-0.5921233133286473,0.42713983872372163,0.9208190462746373,0.5531515229195034,1.532867000902252,2 Demographics + clinical,all
bmiObese I (30-34.9),0.04678893983765939,0.06309881957110519,0.7415184650947959,0.458379140070876,-0.07688247398869785,0.17046035366401663,1.0479008156216512,0.925998676142509,1.1858506363690822,2 Demographics + clinical,all
bmiObese II (35-39.9),0.03077869976532734,0.1140558812312882,0.2698563145806814,0.7872707965793575,-0.19276671967297537,0.2543241192036301,1.0312572611584674,0.8246743319994412,1.2895897173295117,2 Demographics + clinical,all
bmiObese III (40+),0.20966231443419592,0.18374666463426037,1.1410401100423755,0.25385323195634474,-0.150474530528314,0.5697991593967058,1.2332615350142353,0.8602996411057305,1.7679119472732006,2 Demographics + clinical,all
chronic_cardiac_disease,0.19721505476391302,0.11330764470766552,1.7405273516427702,0.08176646162873595,-0.02486384803617181,0.41929395756399784,1.2180059505245566,0.9754427114284409,1.520887365430955,2 Demographics + clinical,all
heart_failure,0.26276051273781714,0.08272009371692395,3.176501632565948,0.0014906295054851004,0.10063210825486824,0.42488891722076605,1.300515224823155,1.1058697265740458,1.5294205179452252,2 Demographics + clinical,all
other_heart_disease,-0.09680018938225292,0.10018233425593888,-0.9662401071126423,0.33392404799531195,-0.2931539564110464,0.09955357764654056,0.9077373635774663,0.7459072946467482,1.1046776551834079,2 Demographics + clinical,all
dialysis,0.905400425734951,0.3055528895770972,2.9631545196253173,0.003045036687131649,0.3065277667916966,1.5042730846782055,2.4729219464166983,1.3586991936709685,4.500880681725261,2 Demographics + clinical,all
diabetes,0.2243873348937811,0.04630806236273985,4.8455349553629015,1.2627097643735884e-6,0.13362520046897622,0.315149469318586,1.2515556967489447,1.142964356850911,1.3704641379897886,2 Demographics + clinical,all
chronic_liver_disease,0.36633593895704614,0.22145111412202492,1.6542519571844925,0.09807633001300482,-0.06770026905839194,0.8003721469724843,1.44243973296987,0.9345405423192031,2.2263693109415956,2 Demographics + clinical,all
current_copd,0.18136860128179957,0.06556895427454684,2.766074330275005,0.005673560116997846,0.052855812399734164,0.30988139016386496,1.1988569980868997,1.0542776203994801,1.363263408092961,2 Demographics + clinical,all
other_resp_conditions,0.25194125926193717,0.08160990760653078,3.0871406015631333,0.0020209198383742046,0.09198877957149548,0.41189373895237885,1.2865204639036616,1.0963525204667308,1.5096740082635842,2 Demographics + clinical,all
lung_cancer,0.3126318075874041,0.20964253839150296,1.4912613155044463,0.13589290112968833,-0.09826001728749717,0.7235236324623053,1.3670181126589185,0.9064131900114065,2.0616850470964954,2 Demographics + clinical,all
haematological_cancer,0.46697868397843084,0.12773781407124996,3.6557591608539517,2.564220086862909e-4,0.21661716893490723,0.71734019902195445,1.5951674004318837,1.241868585249057,2.0489760878284087,2 Demographics + clinical,all
cancer_excl_lung_and_haem,0.13678875360643908,0.05387982442136353,2.538775043821447,0.011124132518921366,0.031186238247224926,0.24239126896565322,1.1465859107968126,1.0316776238282899,1.2742926864686615,2 Demographics + clinical,all
chemo_or_radio,0.008586699973100579,0.11900095937717158,0.0721565609054056,0.9424773143932026,-0.22465089453186968,0.24182429447807083,1.0086236714264762,0.7987950338028331,1.2735703998041255,2 Demographics + clinical,all
permanant_immunosuppression,-0.050948968189962605,0.7073930350680857,-0.0720235649267579,0.9425831544493255,-1.4374138398378897,1.3355159034579644,0.9503271662104247,0.2375412848093879,3.801956883251832,2 Demographics + clinical,all
asplenia,0.2785289018798505,0.35625538593045863,0.7818236941243595,0.43431819417435574,-0.4197188238422657,0.9767766276019667,1.3211847895682367,0.6572315916908096,2.6558815343855824,2 Demographics + clinical,all
dmards,0.12231230527444024,0.11753812899662415,1.040618106809861,0.2980528242398706,-0.10805819436916604,0.35268280491804654,1.1301069850459096,0.897575361078631,1.4228797413899523,2 Demographics + clinical,all
dementia,0.8107924407187552,0.05483364763017513,14.786403527030247,1.7928075837738868e-49,0.7033204662226519,0.9182644152148586,2.2496900264843274,2.0204504189249346,2.504939080839226,2 Demographics + clinical,all
other_neuro_conditions,0.34580987204964275,0.11904085411319769,2.90496800132841,0.0036729064773343566,0.11249408529888857,0.5791256588003969,1.4131339140199726,1.1190656379544335,1.7844775062557319,2 Demographics + clinical,all
LD_incl_DS_and_CP,0.4682258498369144,0.5147917805040566,0.9095441449714925,0.3630629666858661,-0.5407474994882852,1.477199199162114,1.5971580798479406,0.5823128111198738,4.380659129098973,2 Demographics + clinical,all
psychosis_schiz_bipolar,0.5544490049967792,0.17333238334691245,3.1987617910214095,0.0013801915852308638,0.21472377628234063,0.8941742337112177,1.7409814483697172,1.2395194649995904,2.4453156962472713,2 Demographics + clinical,all
flu_vaccine,-9.89527077084904e-4,0.06528926746488338,-0.015156045020985005,0.9879076886221715,-0.12895413988525903,0.1269750857310892,0.9990109623433884,0.8790142763168186,1.1353887300489651,2 Demographics + clinical,all
(Intercept),-14.748701190892584,6.283892332962978,-2.3470645914040165,0.0189219742365807,-27.064903846227395,-2.432498535557773,3.9329684048278854e-7,1.7614146589812338e-12,0.08781714398993883,3 Demographics + clinical + date,all
"timesincevax_pw(0,3]",-1.363657477532268,0.1579144421571282,-8.635419654494934,5.851183541020658e-18,-1.673164096798973,-1.0541508582655632,0.2557237605312397,0.18765237502642035,0.348488217594004,3 Demographics + clinical + date,all
"timesincevax_pw(3,7]",-1.064331258436951,0.12160891303904336,-8.752082654461686,2.094509006458254e-18,-1.3026803481925393,-0.8259821686813628,0.34495846571261135,0.27180229103157594,0.43780478308394677,3 Demographics + clinical + date,all
"timesincevax_pw(7,14]",-0.7928035161609288,0.09090697905023719,-8.721041271460667,2.756549305446645e-18,-0.9709779210427308,-0.6146291112791268,0.45257421594128444,0.37871250602858086,0.5408414501088872,3 Demographics + clinical + date,all
"timesincevax_pw(14,21]",-0.8667181341248118,0.09927132638495177,-8.730800379999707,2.5287665336454578e-18,-1.061286358536838,-0.6721499097127855,0.4203287506995843,0.34601043046131524,0.5106096322851346,3 Demographics + clinical + date,all
"timesincevax_pw(21,28]",-1.3704836277947463,0.12533129326265482,-10.934887785149119,7.850304241737748e-28,-1.6161284487253773,-1.1248388068641153,0.2539840960768128,0.198666359102996,0.32470480332562196,3 Demographics + clinical + date,all
"timesincevax_pw(28, Inf]",-1.713000833905791,0.11346476830618137,-15.097204704841138,1.6894508722813537e-51,-1.9353876933000882,-1.4906139745114937,0.1803238579488794,0.14436828735467036,0.2252343249434254,3 Demographics + clinical + date,all
age,0.07270440766199192,0.14316063600537526,0.5078519465313222,0.6115571766173142,-0.2078852829123916,0.3532940982363755,1.0754126062014866,0.8123002160822564,1.423749804173339,3 Demographics + clinical + date,all
I(age * age),-8.489292868417925e-5,8.140334856369399e-4,-0.10428677711919289,0.91694177102408,-0.0016803692427421846,0.001510583385373826,0.9999151106746186,0.9983210417871927,1.0015117248911634,3 Demographics + clinical + date,all
sexMale,0.049670026976114674,0.04393482885964224,1.1305387608267363,0.2582492753372456,-0.03644065525571507,0.1357807092079444,1.0509242624994881,0.9642153133096755,1.1454306836499921,3 Demographics + clinical + date,all
imd2,-0.07060918697706184,0.06995609311607062,-1.0093357680782373,0.31281363176280297,-0.20772060998369063,0.06650223602956695,0.9318259907080054,0.8124339909520707,1.068763353858961,3 Demographics + clinical + date,all
imd3,-0.23807986179294546,0.07001141896987834,-3.4005861514587608,6.724154357712281e-4,-0.3752997214804513,-0.10086000210543963,0.7881397463271297,0.6870833142983679,0.9040595904659824,3 Demographics + clinical + date,all
imd4,-0.2879267715762975,0.07125655205429644,-4.04070591791898,5.3290549975272524e-5,-0.4275870472652221,-0.14826649588737287,0.7498164981089043,0.6520806376893711,0.8622013112190046,3 Demographics + clinical + date,all
imd5 least deprived,-0.3099541467850829,0.0715984132127637,-4.329064470521367,1.497440958984591e-5,-0.4502844580323164,-0.16962383553784932,0.7334805878962576,0.6374467989672459,0.8439822330149994,3 Demographics + clinical + date,all
ethnicityBlack,-0.05960741867182116,0.16799867690450085,-0.35480885784419064,0.7227327919825849,-0.38887877485502376,0.2696639375113814,0.9421343253375944,0.6778164334291443,1.3095242947840264,3 Demographics + clinical + date,all
ethnicitySouth Asian,0.24289763024127553,0.10713627373620889,2.2671838563224487,0.02337899659881895,0.03291439228048165,0.4528808682020694,1.2749381023319073,1.0334620631238074,1.5728368004766868,3 Demographics + clinical + date,all
ethnicityMixed,-0.041053087576492786,0.3176411621334137,-0.12924360086319645,0.8971648969993938,-0.6636183253654315,0.5815121502124458,0.9597781762979577,0.5149845775017096,1.7887412321484044,3 Demographics + clinical + date,all
ethnicityOther,-0.24841710813086834,0.26123170980538984,-0.9509454587880315,0.34163206363503995,-0.7604218509692512,0.26358763470751445,0.7800345166744483,0.46746918308108526,1.3015913545214388,3 Demographics + clinical + date,all
bmiObese I (30-34.9),0.05068979512570159,0.06336680898536534,0.7999423663168596,0.42374418991890855,-0.07350686830084355,0.17488645855224672,1.051996508218108,0.9291297642268607,1.1911109684705736,3 Demographics + clinical + date,all
bmiObese II (35-39.9),0.029354093434368855,0.11424035231705675,0.25695030555316417,0.7972171356990558,-0.19455288268822923,0.2532610695569669,1.0297891715085699,0.8232026439366587,1.2882195478442906,3 Demographics + clinical + date,all
bmiObese III (40+),0.21734278631993922,0.1839066806324623,1.1818101744454788,0.23728102979489463,-0.14310768423599665,0.5777932568758751,1.2427700336982195,0.866660738170997,1.7821014482757604,3 Demographics + clinical + date,all
chronic_cardiac_disease,0.18527901599568253,0.11387237253159233,1.6270761017496094,0.10372093594100468,-0.03790673300036651,0.40846476499173157,1.2035542041583807,0.9628027344260265,1.5045062405341625,3 Demographics + clinical + date,all
heart_failure,0.2745472946007643,0.08320218398221457,3.299760672862289,9.676731254253379e-4,0.11147401056054843,0.43762057864098025,1.3159348092088266,1.1179246893919494,1.5490170657464875,3 Demographics + clinical + date,all
other_heart_disease,-0.07230381818215194,0.10063005517513532,-0.7185111650422457,0.4724421661543132,-0.2695351020876956,0.12492746572339174,0.9302482265482093,0.7637344703774831,1.1330662639442937,3 Demographics + clinical + date,all
dialysis,0.9389276083432231,0.30769001862055395,3.051537428976911,0.0022767266119940992,0.33586625344447885,1.5419889632419674,2.5572375871085615,1.3991518805515846,4.673877202196791,3 Demographics + clinical + date,all
diabetes,0.2115003661223167,0.046839106403827505,4.515465438192769,6.317785040202611e-6,0.11969740450277541,0.303303327741858,1.2355304179838762,1.1271557277228272,1.3543252065510454,3 Demographics + clinical + date,all
chronic_liver_disease,0.34886103616200465,0.22315599102909411,1.5633057152228624,0.11798070467317508,-0.08851666918936313,0.7862387415133725,1.4174522020570062,0.9152878535022833,2.1951244490225763,3 Demographics + clinical + date,all
current_copd,0.1798444452056641,0.06599110652875766,2.725283067155289,0.006424637990308848,0.05050425310935308,0.3091846373019751,1.1970311447050737,1.0518013367715933,1.362313881243051,3 Demographics + clinical + date,all
other_resp_conditions,0.23680348418142397,0.08228379773441108,2.8778871503446997,0.004003483267690386,0.0755302041107998,0.39807676425204813,1.2671920700182404,1.078455801024632,1.4889583242924551,3 Demographics + clinical + date,all
lung_cancer,0.3178057067812937,0.21005901835745674,1.5129353134483605,0.13029609078609092,-0.09390240382715948,0.7295138173897469,1.374109255179626,0.9103716066899329,2.0740719847751223,3 Demographics + clinical + date,all
haematological_cancer,0.45908880905450977,0.1279850224836394,3.5870510482052387,3.3443886897886944e-4,0.2082427744260275,0.709934843682992,1.582631248526393,1.231512112905855,2.0338587355849147,3 Demographics + clinical + date,all
cancer_excl_lung_and_haem,0.1438922517604709,0.05414049678466103,2.6577563987413977,0.007866272893866584,0.03777882795742872,0.2500056755635131,1.1547596784990384,1.038501519974012,1.284032704276227,3 Demographics + clinical + date,all
chemo_or_radio,0.018700827939360024,0.11918454022737623,0.15690649058748068,0.8753185444747549,-0.2148965784202626,0.2522982342989827,1.0188767835492538,0.8066248582807354,1.2869798015750866,3 Demographics + clinical + date,all
permanant_immunosuppression,-0.07801489045767446,0.7132531722264457,-0.10937896036851563,0.912901920807939,-1.4759654198804522,1.3199356389651031,0.9249506535024391,0.22855796609456017,3.743180454540068,3 Demographics + clinical + date,all
asplenia,0.2837674155642019,0.36003058543616356,0.7881758579494803,0.4305938484472871,-0.42187956522354947,0.9894143963519533,1.3281239938574494,0.6558130173316368,2.689658936989158,3 Demographics + clinical + date,all
dmards,0.13166558478401644,0.11789279550473382,1.1168246899254297,0.26406928996154677,-0.09940004844200737,0.36273121801004027,1.1407267790821642,0.9053804395316485,1.4372495005395816,3 Demographics + clinical + date,all
dementia,0.8042209224388696,0.05519920812303611,14.56942861655377,4.3955199012479103e-48,0.696032462542588,0.9124093823351511,2.234954617385172,2.005778896829699,2.4903154329055663,3 Demographics + clinical + date,all
other_neuro_conditions,0.3460291932491029,0.11974791098059452,2.8896470127581426,0.0038567462432083826,0.11132760050322923,0.5807307859949766,1.4134438782346124,1.117761025955376,1.7873441196532294,3 Demographics + clinical + date,all
LD_incl_DS_and_CP,0.4426711651226906,0.5155234199431958,0.858682938539373,0.3905154659584048,-0.5677361711528908,1.453078501398272,1.5568603001932482,0.566807141732203,4.276258741042787,3 Demographics + clinical + date,all
psychosis_schiz_bipolar,0.5412988198795089,0.17545437483984935,3.0851258076271613,0.0020346606892944555,0.19741456426341364,0.8851830754956042,1.7182370940320464,1.2182489785245256,2.4234280211614845,3 Demographics + clinical + date,all
flu_vaccine,0.05254944735163475,0.066150446973701,0.7943929293860477,0.4269667191248437,-0.07710304627804579,0.18220194098131529,1.0539546760575518,0.9257944490188291,1.1998564696092562,3 Demographics + clinical + date,all
"ns(tstop, df = 4)1",2.0341924407539236,0.2121500264310923,9.588461877541375,8.940788727049793e-22,1.6183860296297623,2.449998851878085,7.646074973065378,5.044941356373881,11.588333414396198,3 Demographics + clinical + date,all
"ns(tstop, df = 4)2",0.8049032348774628,0.2612292823752577,3.081213666242874,0.00206158652955224,0.29290324971471393,1.3169032200402118,2.236480075080504,1.3403131084827815,3.7318467562360285,3 Demographics + clinical + date,all
"ns(tstop, df = 4)3",2.961862000833449,0.503122348098566,5.886961714237338,3.9335979019802835e-9,1.9757603187430355,3.947963682923862,19.333938069257062,7.212101065363102,51.829717564703586,3 Demographics + clinical + date,all
"ns(tstop, df = 4)4",0.5127654120284628,0.2590863383312699,1.9791294876105614,0.04780142926005875,0.004965520012814584,1.0205653040441112,1.6699027847813548,1.0049778686379682,2.774762905376055,3 Demographics + clinical + date,all
regionEast Midlands,0.15577769315904846,0.3250144276579753,0.47929470172006977,0.6317289908539602,-0.4812388795064818,0.7927942658245787,1.168566393908788,0.618017268408358,2.209561911578652,3 Demographics + clinical + date,all
regionLondon,-1.112730905539048,0.6724823005144773,-1.6546619958439974,0.09799308017668866,-2.4307719947880644,0.20531018370996867,0.32866019446487493,0.08796889483362935,1.2279058823005213,3 Demographics + clinical + date,all
regionNorth East,0.379156565952393,0.43364384027512365,0.8743501711262371,0.3819275846079588,-0.47076974310448894,1.2290828750092748,1.4610517687987377,0.6245213622072129,3.4180932795724717,3 Demographics + clinical + date,all
regionNorth West,-0.2210293270065364,0.4282357055274199,-0.5161394161057032,0.605757040236702,-1.0603558867343794,0.6182972327213065,0.8016931686846362,0.3463325332407538,1.855765413377524,3 Demographics + clinical + date,all
regionSouth East,-0.30963339303914356,0.5101273590083999,-0.6069727246956873,0.5438690132658611,-1.3094646442241413,0.6901978581458543,0.7337158922777626,0.2699645447832133,1.9941100451292588,3 Demographics + clinical + date,all
regionSouth West,-0.6786916113110619,0.41771094637233575,-1.6247877083548952,0.10420780100175142,-1.4973900221489818,0.1400067995268579,0.507280278131199,0.2237132855655028,1.1502816202014072,3 Demographics + clinical + date,all
regionWest Midlands,-0.9433990391841772,0.692408695682639,-1.362488722435944,0.1730437008354657,-2.3004951453045037,0.41369706693614916,0.3893023300381502,0.10020921331524503,1.51239890184904,3 Demographics + clinical + date,all
regionYorkshire and The Humber,-0.3312255126580431,0.39335371400215235,-0.8420551296897903,0.39975709558149997,-1.1021846252873302,0.43973359997124406,0.7180432229450132,0.3321446788613019,1.552293632355803,3 Demographics + clinical + date,all
"ns(tstop, df = 4)1:regionEast Midlands",0.2985734403819577,0.3388470390847849,0.8811451951547078,0.37823923797060277,-0.3655545524922566,0.9627014332561721,1.3479345263883122,0.6938117891180053,2.61876133546162,3 Demographics + clinical + date,all
"ns(tstop, df = 4)2:regionEast Midlands",0.1899732020949844,0.3852275557606668,0.49314541302702253,0.6219098447795179,-0.5650589330483178,0.9450053372382865,1.2092171927355873,0.5683266525485173,2.572827110343039,3 Demographics + clinical + date,all
"ns(tstop, df = 4)3:regionEast Midlands",-1.4595908771599078,0.7743252520706277,-1.8849842146524438,0.05943196903359332,-2.9772404835382367,0.058058729218421146,0.23233130733272736,0.05093319109606572,1.0597772337713132,3 Demographics + clinical + date,all
"ns(tstop, df = 4)4:regionEast Midlands",0.26395517039495087,0.4009995670466255,0.658243030881527,0.5103819783254916,-0.5219895388325896,1.0498998796224912,1.3020698237165504,0.5933389021081719,2.8573650232766328,3 Demographics + clinical + date,all
"ns(tstop, df = 4)1:regionLondon",1.2947375784645654,0.6254225723838855,2.070180443806964,0.03843544990141518,0.06893186147375507,2.5205432954553757,3.6500379998739088,1.0713632055512965,12.43535089826793,3 Demographics + clinical + date,all
"ns(tstop, df = 4)2:regionLondon",1.3775193504238925,0.725329830578443,1.8991626875808143,0.057543088943913835,-0.04410099442239468,2.7991396952701795,3.9650535093725896,0.9568573153410936,16.430505447495634,3 Demographics + clinical + date,all
"ns(tstop, df = 4)3:regionLondon",1.5082243773851243,1.5267105177616378,0.9878915222228136,0.3232057778694815,-1.4840732522461835,4.500522007016432,4.5187001605418216,0.2267123485090378,90.06413314123779,3 Demographics + clinical + date,all
"ns(tstop, df = 4)4:regionLondon",-1.215173895487593,1.0071828714613744,-1.2065077057202467,0.22762178972804753,-3.189216049397521,0.758868258422335,0.296658422247378,0.04120416030707667,2.1358576132708826,3 Demographics + clinical + date,all
"ns(tstop, df = 4)1:regionNorth East",-1.350696993478165,0.5298893500821923,-2.5490170603894104,0.010802701548652418,-2.389261035430598,-0.31213295152573206,0.2590596348297638,0.09169741999160766,0.7318842166363326,3 Demographics + clinical + date,all
"ns(tstop, df = 4)2:regionNorth East",0.62201752803711,0.5533394769631355,1.1241155817237127,0.26096399588738284,-0.46250791803486624,1.706542974109086,1.8626822671436953,0.6297024214861416,5.509880714994098,3 Demographics + clinical + date,all
"ns(tstop, df = 4)3:regionNorth East",-1.5032592814521633,1.0943196098378734,-1.3736930855829912,0.1695369843861179,-3.6480863043103184,0.6415677414059919,0.22240410001594083,0.026040915513004362,1.899456402721302,3 Demographics + clinical + date,all
